name;club;games_played;games_started;mins;goals_against;aerial_duels;areial_duel_perc;clearances;fouls;interception
bakary-soumare;PHI;1;1;90;3;1;100;7;0;3
matt-stinson;TOR;4;1;89;3;5;80;0;2;4
paolo-tornaghi;CHI;3;3;270;3;0;0;3;0;0
roger-torres;PHI;10;1;181;3;0;0;1;8;4
cam-weaver;HOU;9;2;253;3;35;54.3;1;6;0
christian-wilhelmsson;LA;5;4;303;3;8;12.5;1;8;4
juan-agudelo;RBNY;4;1;179;2;6;66.7;2;5;1
freddie-braun;POR;3;0;86;2;4;50;2;1;1
justin-braun;RSL;2;1;87;2;4;50;0;2;1
servando-carrasco;SEA;9;2;235;2;3;33.3;6;4;7
adam-cristman;LA;2;1;69;2;9;33.3;1;2;0
tyler-deric;HOU;1;1;90;2;0;0;1;0;0
guillermo-franco;CHI;3;0;43;2;1;100;0;2;0
;PHI;4;3;212;2;1;0;0;7;2
michael-lahoud;CHV;2;0;54;2;0;0;3;1;0
james-marcelin;POR;3;0;37;2;0;0;0;3;2
karl-ouimette;MTL;2;0;66;2;0;0;4;1;0
brian-ownby;HOU;7;0;115;2;4;50;0;2;1
kyle-reynish;RSL;3;3;270;2;0;0;0;0;0
brad-ring;SJ;2;1;76;2;1;0;0;1;0
edu;COL;9;3;330;2;16;50;2;3;0
jonathan-top;DAL;4;1;101;2;5;20;1;3;5
andrew-wiedeman;DAL;5;1;113;2;4;50;2;2;1
dicoy-williams;TOR;2;1;86;2;6;83.3;10;3;4
josh-wolff;DC;9;1;223;2;7;28.6;1;3;2
jean-marc-alexandre;SJ;2;0;8;1;0;0;0;2;0
quincy-amarikwa;COL;3;0;53;1;2;0;0;1;0
cordell-cato;SEA;8;0;117;1;5;20;2;3;3
steward-ceus;COL;3;2;201;1;0;0;3;0;0
alex-dixon;HOU;4;1;114;1;3;100;0;3;0
sercan-guvenisik;SJ;5;1;87;1;4;25;0;2;0
chase-harrison;PHI;1;1;90;1;0;0;4;0;0
tom-heinemann;CLB;1;0;5;1;1;0;0;0;0
cristhian-hernandez;PHI;2;0;26;1;0;0;0;0;2
hunter-jumper;CHI;5;0;48;1;0;0;8;3;0
dan-keat;LA;1;1;90;1;7;42.9;4;2;1
chris-konopka;PHI;1;1;90;1;0;0;1;0;0
keith-makubuya;TOR;1;0;10;1;0;0;0;0;0
;SKC;2;1;96;1;0;0;1;4;1
mario-martinez-x1781;SEA;3;0;40;1;2;0;0;2;0
pablo-mastroeni;COL;2;2;150;1;2;0;0;0;2
jimmy-mclaughlin;PHI;1;0;17;1;2;0;0;0;0
pat-noonan;LA;10;1;174;1;6;33.3;2;2;0
scott-palguta;COL;2;1;116;1;4;75;5;0;1
jorge-perlaza;PHI;2;1;72;1;2;0;1;0;1
alec-purdie;NE;5;1;123;1;2;100;1;0;2
bjorn-runstrom;NE;3;0;32;1;1;100;0;1;0
lloyd-sam;RBNY;5;2;164;1;4;75;2;5;2
christian-sivebaek;SEA;3;1;88;1;2;50;0;4;1
ben-speas;CLB;1;1;64;1;0;0;0;0;0
greg-sutton;MTL;1;0;24;1;0;0;0;0;1
wells-thompson;CHI;4;0;65;1;2;50;2;1;3
jose-villarreal;LA;10;0;122;1;10;30;0;7;1
kenney-walker;LA;1;1;45;1;0;0;0;1;1
jeremiah-white;NE;2;0;31;1;1;0;0;2;0
jed-zayner;SJ;1;1;72;1;1;100;2;0;2
eddie-ababio;COL;0;0;0;0;0;0;0;0;0
kellyn-acosta;DAL;0;0;0;0;0;0;0;0;0
korede-aiyegbusi;SKC;1;0;19;0;2;100;1;0;1
bryce-alderson;VAN;0;0;0;0;0;0;0;0;0
anthony-ampaipitakwong;SJ;0;0;0;0;0;0;0;0;0
scott-angevine;POR;0;0;0;0;0;0;0;0;0
scott-angevine;SKC;0;0;0;0;0;0;0;0;0
jose-angulo;RBNY;0;0;0;0;0;0;0;0;0
;VAN;0;0;0;0;0;0;0;0;0
bryan-arguez;MTL;0;0;0;0;0;0;0;0;0
davy-armstrong;COL;1;0;4;0;0;0;0;0;0
cody-arnoux;RSL;0;0;0;0;0;0;0;0;0
jhonny-arteaga;RBNY;5;0;17;0;2;50;0;1;1
rich-balchan;CLB;0;0;0;0;0;0;0;0;0
etienne-barbara;VAN;2;0;13;0;0;0;0;0;0
charles-renken;POR;0;0;0;0;0;0;0;0;0
zak-boggs;NE;0;0;0;0;0;0;0;0;0
corben-bone;CHI;2;0;26;0;1;0;0;0;0
jonathan-borrajo;RBNY;1;0;74;0;1;0;3;1;3
michael-boxall;VAN;0;0;0;0;0;0;0;0;0
efrain-burgos;TOR;2;0;11;0;0;0;0;0;0
sergio-camargo;TOR;0;0;0;0;0;0;0;0;0
kalifa-cisse;NE;0;0;0;0;0;0;0;0;0
caleb-clarke;VAN;2;0;15;0;1;0;0;0;0
oscar-cordon;TOR;0;0;0;0;0;0;0;0;0
danny-cruz;DC;0;0;0;0;0;0;0;0;0
danny-cruz;PHI;0;0;0;0;0;0;0;0;0
leone-cruz;RSL;0;0;0;0;0;0;0;0;0
sam-garza;SJ;6;0;102;0;2;0;0;3;1
diogo-de-almeida;RSL;0;0;0;0;0;0;0;0;0
marky-delgado;CHV;1;0;17;0;0;0;0;1;0
birahim-diop;SKC;0;0;0;0;0;0;0;0;0
andy-dorman;NE;0;0;0;0;0;0;0;0;0
digao;RBNY;0;0;0;0;0;0;0;0;0
kheli-dube;CHI;0;0;0;0;0;0;0;0;0
andrew-duran;SEA;0;0;0;0;0;0;0;0;0
dom-dwyer;SKC;1;0;4;0;0;0;0;1;0
andrew-dykstra;DC;0;0;0;0;0;0;0;0;0
kevin-ellis;SKC;0;0;0;0;0;0;0;0;0
steven-emory;COL;0;0;0;0;0;0;0;0;0
chris-estridge;RSL;0;0;0;0;0;0;0;0;0
lalo-fernandez;RSL;0;0;0;0;0;0;0;0;0
josh-ford;SEA;0;0;0;0;0;0;0;0;0
floyd-franks;VAN;2;0;9;0;0;0;0;1;0
stefan-frei;TOR;0;0;0;0;0;0;0;0;0
mike-fucito;MTL;1;0;26;0;0;0;0;3;0
;TOR;0;0;0;0;0;0;0;0;0
rafael-garcia;LA;1;0;5;0;0;0;0;0;0
gienir-garcia;MTL;0;0;0;0;0;0;0;0;0
blair-gavin;NE;2;1;88;0;4;25;0;1;1
joey-gjertsen;SJ;0;0;0;0;0;0;0;0;0
jake-gleeson;POR;0;0;0;0;0;0;0;0;0
scott-gordon;CHV;3;0;23;0;0;0;1;2;2
cole-grossman;RSL;0;0;0;0;0;0;0;0;0
kellen-gulley;CHI;0;0;0;0;0;0;0;0;0
marcus-hahnemann;SEA;0;0;0;0;0;0;0;0;0
cyprian-hedrik;SKC;0;0;0;0;0;0;0;0;0
harrison-henao;COL;1;0;22;0;0;0;2;0;0
moises-hernandez;DAL;0;0;0;0;0;0;0;0;0
corey-hertzog;RBNY;0;0;0;0;0;0;0;0;0
william-hesmer;CLB;0;0;0;0;0;0;0;0;0
ian-hogg;POR;0;0;0;0;0;0;0;0;0
aaron-horton;CLB;0;0;0;0;0;0;0;0;0
jacob-hustedt;SJ;0;0;0;0;0;0;0;0;0
marvin-iraheta;CHV;0;0;0;0;0;0;0;0;0
evan-james;MTL;0;0;0;0;0;0;0;0;0
josh-janniere;COL;0;0;0;0;0;0;0;0;0
josh-janniere;TOR;0;0;0;0;0;0;0;0;0
matias-jara;DAL;0;0;0;0;0;0;0;0;0
;POR;0;0;0;0;0;0;0;0;0
greg-jordan;PHI;0;0;0;0;0;0;0;0;0
ian-joyce;COL;0;0;0;0;0;0;0;0;0
ryan-kawulok;POR;0;0;0;0;0;0;0;0;0
jon-kempin;SKC;0;0;0;0;0;0;0;0;0
steven-kinney;CHI;0;0;0;0;0;0;0;0;0
greg-klazura;VAN;0;0;0;0;0;0;0;0;0
chris-klute;COL;1;1;90;0;5;80;2;1;0
eric-kronberg;SKC;0;0;0;0;0;0;0;0;0
josh-lambo;DC;0;0;0;0;0;0;0;0;0
alex-lee;DAL;0;0;0;0;0;0;0;0;0
roger-levesque;SEA;4;2;183;0;13;30.8;4;2;3
nicholas-lindsay;TOR;0;0;0;0;0;0;0;0;0
david-junior-lopes;CHV;0;0;0;0;0;0;0;0;0
ryan-maduro;RBNY;0;0;0;0;0;0;0;0;0
abdoulie-mansally;NE;0;0;0;0;0;0;0;0;0
erich-marscheider;HOU;0;0;0;0;0;0;0;0;0
enzo-martinez;RSL;0;0;0;0;0;0;0;0;0
jack-mcbean;LA;1;0;8;0;0;0;0;1;0
patrick-mclain;CHV;0;0;0;0;0;0;0;0;0
ellis-mcloughlin;SJ;0;0;0;0;0;0;0;0;0
kyle-miller;SKC;0;0;0;0;0;0;0;0;0
andre-luiz;SJ;0;0;0;0;0;0;0;0;0
kurt-morsink;DC;0;0;0;0;0;0;0;0;0
nico-muniz;RSL;0;0;0;0;0;0;0;0;0
tim-murray;NE;0;0;0;0;0;0;0;0;0
joseph-nane;COL;0;0;0;0;0;0;0;0;0
evan-newton;SJ;0;0;0;0;0;0;0;0;0
;SEA;0;0;0;0;0;0;0;0;0
jay-nolly;CHI;0;0;0;0;0;0;0;0;0
sainey-nyassi;NE;1;0;11;0;0;0;0;0;0
shane-o-neill;COL;1;0;4;0;0;0;0;0;0
;RBNY;0;0;0;0;0;0;0;0;0
pari-pantazopoulos;CHI;0;0;0;0;0;0;0;0;0
tyler-pasher;TOR;0;0;0;0;0;0;0;0;0
luis-perea;DAL;2;0;15;0;0;0;0;0;0
aubrey-perry;CLB;0;0;0;0;0;0;0;0;0
zach-pfeffer;PHI;1;0;4;0;0;0;0;0;0
victor-pineda;CHI;0;0;0;0;0;0;0;0;0
cesar-diaz-pizarro;SJ;1;0;29;0;8;37.5;0;1;0
tyler-polak;NE;1;0;30;0;0;0;0;0;2
;HOU;0;0;0;0;0;0;0;0;0
leonardo;LA;0;0;0;0;0;0;0;0;0
sebastian-rincon;POR;0;0;0;0;0;0;0;0;0
michael-roach;NE;0;0;0;0;0;0;0;0;0
quillan-roberts;TOR;0;0;0;0;0;0;0;0;0
luke-rodgers;RBNY;0;0;0;0;0;0;0;0;0
colin-rolfe;HOU;0;0;0;0;0;0;0;0;0
oriol-rosell;SKC;5;1;127;0;4;0;4;2;5
brian-rowe;LA;0;0;0;0;0;0;0;0;0
brian-rowe;POR;0;0;0;0;0;0;0;0;0
brian-rowe;TOR;0;0;0;0;0;0;0;0;0
brian-rowe;PHI;0;0;0;0;0;0;0;0;0
lance-rozeboom;DC;0;0;0;0;0;0;0;0;0
richard-sanchez;DAL;0;0;0;0;0;0;0;0;0
raphael-augusto;DC;0;0;0;0;0;0;0;0;0
luke-sassano;SKC;1;0;14;0;0;0;0;0;0
;TOR;0;0;0;0;0;0;0;0;0
mike-seamon;SEA;1;0;50;0;0;0;2;0;1
conor-shanosky;DC;0;0;0;0;0;0;0;0;0
shawn-singh;SKC;0;0;0;0;0;0;0;0;0
babayele-sodade;SEA;0;0;0;0;0;0;0;0;0
josue-soto;HOU;0;0;0;0;0;0;0;0;0
daniel-steres;SEA;0;0;0;0;0;0;0;0;0
josh-suggs;SJ;0;0;0;0;0;0;0;0;0
brian-sylvestre;VAN;0;0;0;0;0;0;0;0;0
long-tan;VAN;4;0;28;0;2;0;0;2;0
chris-taylor;POR;0;0;0;0;0;0;0;0;0
michael-tetteh;SEA;0;0;0;0;0;0;0;0;0
marcus-tracy;SJ;0;0;0;0;0;0;0;0;0
victor-ulloa;DAL;0;0;0;0;0;0;0;0;0
jose-adolfo-valencia;POR;0;0;0;0;0;0;0;0;0
korey-veeder;CLB;0;0;0;0;0;0;0;0;0
david-viana;RSL;2;0;27;0;0;0;0;2;0
michael-videira;CHI;3;0;40;0;0;0;6;3;1
jeremy-vuolo;RBNY;0;0;0;0;0;0;0;0;0
anthony-wallace;COL;0;0;0;0;0;0;0;0;0
tony-walls;CHI;0;0;0;0;0;0;0;0;0
tim-ward;SJ;0;0;0;0;0;0;0;0;0
konrad-warzycha;SKC;1;0;1;0;0;0;0;0;0
kwame-watson-siriboe;CHI;0;0;0;0;0;0;0;0;0
ethan-white;DC;0;0;0;0;0;0;0;0;0
o-brian-white;SEA;0;0;0;0;0;0;0;0;0
krystian-witkowski;PHI;0;0;0;0;0;0;0;0;0
kohei-yamada;COL;0;0;0;0;0;0;0;0;0
